"id","number_of_rooms","max_occupancy","pricing_per_person_activated","max_adults","events_allowed","pets_allowed","smoking_allowed","children_allowed"
"74933",1,4,True,3,False,False,False,False
"82057",1,1,False,1,False,False,False,False
"76131",1,2,False,1,False,False,False,False
"70755",1,5,True,5,False,False,False,False
"7083",1,6,False,4,False,False,False,False
"70026",1,7,False,7,False,False,False,False
"77047",2,2,False,2,False,False,False,False
"70060",1,3,True,3,False,False,False,False
"76981",1,1,False,1,False,False,False,False
"27583",1,3,True,2,False,False,False,False
"71351",2,2,True,2,False,False,False,False
"76621",4,2,False,2,False,False,False,False
"89086",1,1,False,1,False,False,False,False
"89088",1,4,False,4,False,False,False,False
"26566",1,2,False,2,False,False,False,False
"87144",1,9,True,9,False,False,False,False
"76989",7,3,True,2,False,False,False,False
"76991",1,3,True,2,False,False,False,False
"76990",2,1,False,1,False,False,False,False
"76852",8,2,True,2,False,False,False,False
"76845",12,2,True,2,False,False,False,False
"77930",1,8,True,8,False,False,False,False
"76847",3,2,True,2,False,False,False,False
"76853",8,3,True,3,False,False,False,False
"76846",9,2,True,2,False,False,False,False
"73283",1,2,False,2,False,False,False,False
"26158",1,2,True,2,False,False,False,False
"76132",1,4,True,4,False,False,False,False
"76850",2,4,True,4,False,False,False,False
"15065",1,3,True,3,False,False,False,False
"79209",1,3,True,3,False,False,False,False
"90854",1,2,False,2,False,False,False,False
"49566",1,3,True,3,False,False,False,False
"76848",4,3,True,3,False,False,False,False
"76849",3,1,True,1,False,False,False,False
"93944",1,2,False,2,False,False,False,False
"51982",1,7,False,7,False,False,False,False
"74376",1,2,False,2,False,False,False,False
"75533",1,6,True,6,False,False,False,False
"78670",1,2,False,1,False,False,False,False
"93591",1,4,True,4,False,False,False,False
"78507",1,7,False,7,False,False,False,False
"75574",1,2,True,2,False,False,False,False
"68506",1,4,True,4,False,False,False,False
"73281",1,2,False,2,False,False,False,False
"26163",1,2,True,2,False,False,False,False
"70862",1,4,True,4,False,False,False,False
"81365",1,4,True,4,False,False,False,False
"76959",1,1,False,1,False,False,False,False
"77032",1,3,False,3,False,False,False,False
"74756",5,2,False,2,False,False,False,False
"75534",1,6,True,6,False,False,False,False
"72314",1,5,True,5,False,False,False,False
"81705",1,4,False,4,False,False,False,False
"45890",1,3,True,3,False,False,False,False
"89089",1,1,False,1,False,False,False,False
"9192",1,4,True,3,False,False,False,False
"87245",1,4,True,4,False,False,False,False
"81366",1,4,True,4,False,False,False,False
"32593",1,4,False,4,False,False,False,False
"72291",1,6,False,6,False,False,False,False
"79230",1,4,False,4,False,False,False,False
"22649",1,2,False,2,False,False,False,False
"22648",1,4,False,4,False,False,False,False
"75537",1,2,False,2,False,False,False,False
"78614",1,1,False,1,False,False,False,False
"51484",4,4,False,4,False,False,False,False
"77345",1,3,True,3,False,False,False,False
"62125",1,2,False,2,False,False,False,False
"73422",1,4,True,4,False,False,False,False
"52841",1,6,True,6,False,False,False,False
"5010",1,2,True,2,False,False,False,False
"80032",1,2,False,2,False,False,False,False
"78168",1,8,True,8,False,False,False,False
"93924",1,16,True,16,False,False,False,False
"76789",2,5,False,5,False,False,False,False
"81737",1,1,False,1,False,False,False,False
"42739",1,2,True,2,False,False,False,False
"79961",1,3,False,2,False,False,False,False
"73175",1,24,False,24,False,False,False,False
"26164",1,2,True,2,False,False,False,False
"85817",1,4,True,4,False,False,False,False
"11809",1,9,True,6,False,False,False,False
"76631",1,2,False,2,False,False,False,False
"76134",1,2,False,1,False,False,False,False
"79018",1,2,True,2,False,False,False,False
"76851",7,2,True,2,False,False,False,False
"38291",1,2,True,2,False,False,False,False
"38288",1,2,True,2,False,False,False,False
"38209",1,4,True,4,False,False,False,False
"26559",1,2,False,2,False,False,False,False
"80545",1,2,False,2,False,False,False,False
"76857",1,4,False,4,False,False,False,False
"79226",2,2,False,2,False,False,False,False
"81370",1,2,True,2,False,False,False,False
"38144",1,5,True,5,False,False,False,False
"76070",1,4,True,4,False,False,False,False
"77033",1,3,False,3,False,False,False,False
"76885",1,6,False,6,False,False,False,False
"81702",1,4,False,4,False,False,False,False
"74058",2,6,True,6,False,False,False,False
"76138",1,2,False,1,False,False,False,False
"76868",1,2,False,2,False,False,False,False
"76140",1,2,False,2,False,False,False,False
"5041",1,8,True,8,False,False,False,False
"77896",1,4,True,4,False,False,False,False
"76068",1,2,False,1,False,False,False,False
"41359",2,3,False,3,False,False,False,False
"76194",1,2,True,2,False,False,False,False
"81367",1,4,True,4,False,False,False,False
"11602",1,2,True,2,False,False,False,False
"90617",1,4,True,4,False,False,False,False
"75453",1,6,False,6,False,False,False,False
"79656",1,3,False,2,False,False,False,False
"79036",1,2,False,2,False,False,False,False
"65289",1,8,False,8,False,False,False,False
"80647",1,2,True,2,False,False,False,False
"71218",1,2,False,2,False,False,False,False
"65288",1,2,False,2,False,False,False,False
"76891",5,5,False,4,False,False,False,False
"81374",1,2,False,2,False,False,False,False
"51494",1,2,True,2,False,False,False,False
"76661",1,2,True,2,False,False,False,False
"76875",1,3,True,3,False,False,False,False
"70763",1,7,True,7,False,False,False,False
"76876",1,2,True,2,False,False,False,False
"93925",2,2,False,2,False,False,False,False
"76137",1,2,False,1,False,False,False,False
"29894",1,2,True,2,False,False,False,False
"82126",1,15,False,1,False,False,False,False
"41357",4,4,False,4,False,False,False,False
"62560",1,8,True,8,False,False,False,False
"79655",1,1,False,1,False,False,False,False
"71379",1,20,False,20,False,False,False,False
"76154",1,4,False,4,False,False,False,False
"90431",1,2,True,2,False,False,False,False
"76143",1,6,True,1,False,False,False,False
"77034",1,6,False,6,False,False,False,False
"81880",8,6,False,6,False,False,False,False
"71376",1,20,False,20,False,False,False,False
"76156",1,6,False,6,False,False,False,False
"76155",1,2,True,2,False,False,False,False
"66537",1,2,True,2,False,False,False,False
"75397",1,2,False,2,False,False,False,False
"75787",1,4,False,4,False,False,False,False
"38511",1,2,False,2,False,False,False,False
"76157",1,4,True,4,False,False,False,False
"77660",1,4,False,2,False,False,False,False
"79257",1,4,False,4,False,False,False,False
"79651",1,2,False,2,False,False,False,False
"80081",1,4,False,4,False,False,False,False
"8860",1,4,False,4,False,False,False,False
"89517",1,5,True,5,False,False,False,False
"76870",1,2,False,2,False,False,False,False
"43970",1,3,True,2,False,False,False,False
"80080",1,4,False,4,False,False,False,False
"76818",2,2,True,2,False,False,False,False
"76158",1,1,False,1,False,False,False,False
"76145",1,2,False,1,False,False,False,False
"81694",1,2,False,2,False,False,False,False
"79343",1,2,False,2,False,False,False,False
"79344",1,4,False,3,False,False,False,False
"8861",1,4,False,4,False,False,False,False
"80085",1,3,True,3,False,False,False,False
"46386",1,6,False,6,False,False,False,False
"80082",1,2,False,2,False,False,False,False
"75136",1,4,True,4,False,False,False,False
"69647",1,4,False,4,False,False,False,False
"51160",1,4,False,4,False,False,False,False
"77950",4,3,False,3,False,False,False,False
"80874",1,2,False,2,False,False,False,False
"80086",1,2,True,2,False,False,False,False
"80087",1,2,True,2,False,False,False,False
"80084",1,2,True,2,False,False,False,False
"59421",1,6,False,6,False,False,False,False
"81707",1,4,False,4,False,False,False,False
"81369",1,4,True,4,False,False,False,False
"91887",1,2,True,2,False,False,False,False
"81033",1,3,False,3,False,False,False,False
"91886",1,3,True,3,False,False,False,False
"74842",2,4,True,3,False,False,False,False
"75567",1,1,False,1,False,False,False,False
"51336",1,3,False,3,False,False,False,False
"58095",1,4,True,4,False,False,False,False
"20513",1,3,False,3,False,False,False,False
"87148",2,2,False,2,False,False,False,False
"75566",1,8,False,8,False,False,False,False
"81545",1,4,False,1,False,False,False,False
"57590",1,9,True,9,False,False,False,False
"75949",1,6,False,6,False,False,False,False
"45428",1,9,False,6,False,False,False,False
"76871",1,2,False,2,False,False,False,False
"52520",1,2,False,2,False,False,False,False
"54752",1,4,False,4,False,False,False,False
"69475",1,12,True,12,False,False,False,False
"66016",1,2,True,2,False,False,False,False
"74421",1,12,False,12,False,False,False,False
"75369",1,4,True,4,False,False,False,False
"44261",1,9,False,9,False,False,False,False
"9191",1,2,False,2,False,False,False,False
"75717",1,2,False,2,False,False,False,False
"77076",2,2,True,2,False,False,False,False
"72366",1,6,True,6,False,False,False,False
"77943",1,4,True,4,False,False,False,False
"78504",1,2,True,2,False,False,False,False
"75711",1,12,False,12,False,False,False,False
"60899",2,3,True,3,False,False,False,False
"76159",1,2,False,2,False,False,False,False
"77509",1,4,False,4,False,False,False,False
"76161",1,2,False,2,False,False,False,False
"71026",1,5,False,5,False,False,False,False
"76162",1,2,False,2,False,False,False,False
"76872",1,2,False,2,False,False,False,False
"60897",2,4,True,4,False,False,False,False
"79671",1,2,True,2,False,False,False,False
"60891",2,2,False,2,False,False,False,False
"63989",1,2,True,2,False,False,False,False
"73943",1,6,True,6,False,False,False,False
"75472",1,20,True,20,False,False,False,False
"37552",1,4,True,4,False,False,False,False
"72505",1,4,False,4,False,False,False,False
"65563",1,4,False,4,False,False,False,False
"80763",2,2,False,2,False,False,False,False
"93626",1,16,False,16,False,False,False,False
"80367",1,18,False,18,False,False,False,False
"79237",16,1,False,1,False,False,False,False
"79610",3,3,True,2,False,False,False,False
"45446",1,7,False,6,False,False,False,False
"58063",1,3,False,3,False,False,False,False
"80764",1,4,False,3,False,False,False,False
"71349",1,2,True,2,False,False,False,False
"66234",1,10,False,10,False,False,False,False
"14372",1,4,True,4,False,False,False,False
"89515",1,5,True,5,False,False,False,False
"80768",1,2,False,2,False,False,False,False
"76160",1,2,False,2,False,False,False,False
"77954",1,1,False,1,False,False,False,False
"46381",1,4,False,4,False,False,False,False
"85560",1,2,False,2,False,False,False,False
"78502",1,4,True,4,False,False,False,False
"58043",1,4,False,4,False,False,False,False
"52652",1,4,False,4,False,False,False,False
"78500",1,2,True,2,False,False,False,False
"80089",2,4,True,2,False,False,False,False
"80770",2,2,False,2,False,False,False,False
"80771",1,3,False,3,False,False,False,False
"80780",3,4,False,4,False,False,False,False
"78021",1,4,False,4,False,False,False,False
"77956",1,6,False,6,False,False,False,False
"27997",1,16,False,16,False,False,False,False
"79166",5,2,False,2,False,False,False,False
"80781",1,3,False,3,False,False,False,False
"79674",1,2,True,2,False,False,False,False
"91371",1,2,False,2,False,False,False,False
"76693",1,6,False,6,False,False,False,False
"78515",6,6,False,5,False,False,False,False
"80782",1,2,False,2,False,False,False,False
"79213",1,1,False,1,False,False,False,False
"77134",1,4,True,4,False,False,False,False
"72652",1,5,True,5,False,False,False,False
"79016",1,3,True,3,False,False,False,False
"63990",1,6,True,6,False,False,False,False
"37548",1,4,True,4,False,False,False,False
"80783",1,3,False,3,False,False,False,False
"72561",1,4,True,4,False,False,False,False
"59816",1,4,True,4,False,False,False,False
"91372",1,2,False,2,False,False,False,False
"86250",1,1,False,1,False,False,False,False
"85207",1,2,True,2,False,False,False,False
"91374",1,2,False,2,False,False,False,False
"16193",1,2,True,2,False,False,False,False
"9195",1,2,False,2,False,False,False,False
"62083",2,3,False,3,False,False,False,False
"76692",1,4,True,4,False,False,False,False
"78516",6,6,False,5,False,False,False,False
"78424",1,2,False,2,False,False,False,False
"78617",1,6,True,6,False,False,False,False
"81002",3,2,False,2,False,False,False,False
"68452",1,2,False,2,False,False,False,False
"59169",1,3,True,3,False,False,False,False
"74711",1,3,False,2,False,False,False,False
"79670",1,2,True,2,False,False,False,False
"62142",1,8,True,7,False,False,False,False
"75751",1,4,True,4,False,False,False,False
"81691",1,2,True,2,False,False,False,False
"41478",1,2,True,2,False,False,False,False
"91892",1,2,False,2,False,False,False,False
"76599",1,1,False,1,False,False,False,False
"42364",1,6,False,6,False,False,False,False
"79218",1,2,False,2,False,False,False,False
"68238",1,2,False,2,False,False,False,False
"79216",1,10,False,6,False,False,False,False
"77951",1,2,False,2,False,False,False,False
"78520",6,6,False,5,False,False,False,False
"58696",1,13,False,13,False,False,False,False
"62447",1,7,False,7,False,False,False,False
"36262",1,9,True,9,False,False,False,False
"78420",1,2,True,2,False,False,False,False
"84033",1,4,False,4,False,False,False,False
"24437",1,4,True,4,False,False,False,False
"71334",1,2,True,2,False,False,False,False
"35103",1,2,False,2,False,False,False,False
"77952",1,3,False,3,False,False,False,False
"60468",3,1,False,1,False,False,False,False
"77109",1,2,False,2,False,False,False,False
"86620",2,3,False,3,False,False,False,False
"76598",1,1,False,1,False,False,False,False
"80762",4,3,False,2,False,False,False,False
"78519",6,6,False,5,False,False,False,False
"78512",1,4,False,4,False,False,False,False
"78621",1,1,False,1,False,False,False,False
"74936",1,18,True,8,False,False,False,False
"52117",1,8,True,8,False,False,False,False
"92693",1,2,True,1,False,False,False,False
"92000",1,2,False,2,False,False,False,False
"77953",1,3,False,3,False,False,False,False
"73570",1,4,True,4,False,False,False,False
"78619",1,1,False,1,False,False,False,False
"80765",3,2,False,1,False,False,False,False
"72088",1,4,True,4,False,False,False,False
"79162",1,4,True,4,False,False,False,False
"77802",1,2,True,2,False,False,False,False
"76899",1,2,False,2,False,False,False,False
"71171",1,2,True,2,False,False,False,False
"72295",1,8,False,8,False,False,False,False
"91376",1,2,False,2,False,False,False,False
"60671",1,8,True,8,False,False,False,False
"78618",1,1,False,1,False,False,False,False
"72087",1,6,True,6,False,False,False,False
"79224",1,12,True,12,False,False,False,False
"2681",1,4,True,2,False,False,False,False
"37402",1,2,True,2,False,False,False,False
"77995",1,4,True,4,False,False,False,False
"79219",1,4,True,4,False,False,False,False
"81379",1,2,False,2,False,False,False,False
"78624",1,2,False,2,False,False,False,False
"8877",1,3,True,2,False,False,False,False
"46391",1,2,False,2,False,False,False,False
"79188",1,2,False,2,False,False,False,False
"68496",1,4,True,4,False,False,False,False
"93955",1,4,True,4,False,False,False,False
"77461",1,5,True,5,False,False,False,False
"92695",1,6,True,3,False,False,False,False
"78937",1,2,False,2,False,False,False,False
"79071",1,2,False,2,False,False,False,False
"76699",1,2,False,2,False,False,False,False
"86744",1,4,True,4,False,False,False,False
"67915",1,2,True,2,False,False,False,False
"67911",1,2,True,2,False,False,False,False
"73405",1,2,False,2,False,False,False,False
"80767",1,2,False,2,False,False,False,False
"76788",3,4,False,4,False,False,False,False
"78601",1,2,True,2,False,False,False,False
"60423",1,3,False,2,False,False,False,False
"46394",1,3,False,3,False,False,False,False
"81385",1,4,False,4,False,False,False,False
"71172",1,10,True,10,False,False,False,False
"79048",1,4,True,4,False,False,False,False
"76595",1,1,False,1,False,False,False,False
"81683",1,2,True,2,False,False,False,False
"81383",1,2,False,2,False,False,False,False
"90434",10,4,False,2,False,False,False,False
"77570",2,5,True,5,False,False,False,False
"86797",1,4,False,4,False,False,False,False
"77562",1,4,True,4,False,False,False,False
"93646",1,4,True,4,False,False,False,False
"70981",1,8,True,8,False,False,False,False
"46382",1,4,False,4,False,False,False,False
"68503",1,3,False,3,False,False,False,False
"74807",1,2,False,2,False,False,False,False
"67007",1,2,False,2,False,False,False,False
"74809",1,2,False,2,False,False,False,False
"11391",1,6,False,6,False,False,False,False
"67357",1,13,True,13,False,False,False,False
"37411",1,2,False,2,False,False,False,False
"76884",1,4,False,4,False,False,False,False
"78623",1,1,True,1,False,False,False,False
"37494",1,4,True,4,False,False,False,False
"76894",1,10,False,10,False,False,False,False
"78626",2,4,True,4,False,False,False,False
"70059",1,2,False,2,False,False,False,False
"73259",1,2,False,2,False,False,False,False
"1816",2,2,False,2,False,False,False,False
"37497",1,2,True,2,False,False,False,False
"55018",1,4,False,4,False,False,False,False
"81709",1,2,False,2,False,False,False,False
"86457",1,4,False,2,False,False,False,False
"87763",1,4,False,4,False,False,False,False
"46395",1,3,False,3,False,False,False,False
"78369",1,9,False,9,False,False,False,False
"65198",1,4,False,4,False,False,False,False
"80346",1,7,True,7,False,False,False,False
"67916",1,2,True,2,False,False,False,False
"76594",1,1,False,1,False,False,False,False
"85820",1,3,False,3,False,False,False,False
"74426",1,12,True,12,False,False,False,False
"78628",1,2,True,2,False,False,False,False
"79236",1,5,False,5,False,False,False,False
"72292",1,8,False,8,False,False,False,False
"82656",1,14,False,14,False,False,False,False
"48919",1,6,False,2,False,False,False,False
"46379",1,4,False,4,False,False,False,False
"79038",1,2,False,2,False,False,False,False
"89578",1,12,True,12,False,False,False,False
"50860",1,4,True,4,False,False,False,False
"76171",1,13,True,13,False,False,False,False
"68504",1,6,True,6,False,False,False,False
"74070",1,1,False,1,False,False,False,False
"78627",1,4,True,4,False,False,False,False
"66999",1,2,False,2,False,False,False,False
"90544",1,4,False,4,False,False,False,False
"64873",1,4,True,4,False,False,False,False
"1817",6,2,False,2,False,False,False,False
"74817",1,4,False,2,False,False,False,False
"75199",1,8,False,8,False,False,False,False
"76745",1,4,True,3,False,False,False,False
"46392",1,1,False,1,False,False,False,False
"71713",1,8,True,8,False,False,False,False
"76881",2,2,False,2,False,False,False,False
"42402",1,3,True,3,False,False,False,False
"86460",1,6,False,5,False,False,False,False
"67680",1,2,False,2,False,False,False,False
"75603",1,1,False,1,False,False,False,False
"71869",6,4,True,4,False,False,False,False
"66536",1,12,True,12,False,False,False,False
"75116",7,3,True,2,False,False,False,False
"75115",7,1,False,1,False,False,False,False
"75651",1,3,True,3,False,False,False,False
"77059",1,2,False,2,False,False,False,False
"76873",1,1,False,1,False,False,False,False
"46390",1,4,False,4,False,False,False,False
"75932",1,1,False,1,False,False,False,False
"79750",1,2,True,2,False,False,False,False
"67912",1,2,True,2,False,False,False,False
"81881",1,3,False,3,False,False,False,False
"77807",1,3,True,3,False,False,False,False
"60290",1,20,False,16,False,False,False,False
"58045",1,4,False,4,False,False,False,False
"78632",4,4,False,4,False,False,False,False
"25901",1,3,True,3,False,False,False,False
"79019",1,2,True,2,False,False,False,False
"77102",5,4,False,3,False,False,False,False
"78630",3,2,False,2,False,False,False,False
"50862",1,4,True,4,False,False,False,False
"75929",1,1,False,1,False,False,False,False
"75925",1,1,False,1,False,False,False,False
"81384",1,2,False,2,False,False,False,False
"58047",1,4,False,4,False,False,False,False
"60683",1,2,False,2,False,False,False,False
"77940",1,10,False,10,False,False,False,False
"78639",1,2,False,2,False,False,False,False
"78631",4,3,False,3,False,False,False,False
"78521",1,3,True,3,False,False,False,False
"68854",1,6,True,6,False,False,False,False
"8787",1,2,True,2,False,False,False,False
"75926",1,1,False,1,False,False,False,False
"75928",1,1,False,1,False,False,False,False
"66349",1,7,True,7,False,False,False,False
"70102",1,12,True,12,False,False,False,False
"78635",1,6,True,6,False,False,False,False
"52116",1,6,True,6,False,False,False,False
"42529",1,4,False,4,False,False,False,False
"71174",1,2,False,2,False,False,False,False
"81305",1,2,False,2,False,False,False,False
"69083",1,1,False,1,False,False,False,False
"75544",4,2,True,2,False,False,False,False
"81308",1,6,False,6,False,False,False,False
"78578",4,2,False,2,False,False,False,False
"78296",1,4,True,4,False,False,False,False
"73417",1,6,True,6,False,False,False,False
"79268",1,2,False,2,False,False,False,False
"79423",1,15,False,15,False,False,False,False
"82859",5,2,False,2,False,False,False,False
"75545",1,3,False,3,False,False,False,False
"77400",1,5,False,5,False,False,False,False
"77135",1,4,True,4,False,False,False,False
"62431",1,4,False,4,False,False,False,False
"68954",1,4,True,4,False,False,False,False
"82861",3,3,False,3,False,False,False,False
"89462",1,2,False,2,False,False,False,False
"89465",1,3,False,3,False,False,False,False
"77247",1,6,False,6,False,False,False,False
"80460",1,1,False,1,False,False,False,False
"79073",1,2,False,2,False,False,False,False
"38280",1,2,False,2,False,False,False,False
"33080",1,4,True,4,False,False,False,False
"82065",1,2,False,2,False,False,False,False
"71036",1,2,False,2,False,False,False,False
"77136",1,4,True,4,False,False,False,False
"76447",1,2,False,2,False,False,False,False
"79285",1,6,False,6,False,False,False,False
"75546",2,4,False,4,False,False,False,False
"76449",1,2,False,2,False,False,False,False
"81387",1,2,False,2,False,False,False,False
"59511",1,4,True,4,False,False,False,False
"61976",1,3,True,3,False,False,False,False
"76456",1,3,True,3,False,False,False,False
"90853",1,2,False,2,False,False,False,False
"71708",1,7,True,7,False,False,False,False
"86232",2,3,True,3,False,False,False,False
"61970",1,4,True,4,False,False,False,False
"85823",1,4,True,4,False,False,False,False
"11672",1,4,False,4,False,False,False,False
"10066",1,4,True,4,False,False,False,False
"58049",1,4,False,4,False,False,False,False
"8530",1,3,True,3,False,False,False,False
"69849",1,16,True,16,False,False,False,False
"76458",1,2,False,2,False,False,False,False
"79271",1,4,False,4,False,False,False,False
"81388",1,4,False,4,False,False,False,False
"77684",1,4,False,4,False,False,False,False
"78977",1,10,True,10,False,False,False,False
"76791",6,3,True,3,False,False,False,False
"78636",1,1,False,1,False,False,False,False
"92009",1,6,False,6,False,False,False,False
"78642",1,1,False,1,False,False,False,False
"79234",1,2,False,2,False,False,False,False
"51327",1,3,True,2,False,False,False,False
"35713",1,2,True,2,False,False,False,False
"77131",1,2,False,2,False,False,False,False
"75207",1,3,True,3,False,False,False,False
"76448",1,2,False,2,False,False,False,False
"82127",1,6,False,6,False,False,False,False
"75935",4,1,True,1,False,False,False,False
"77132",1,2,False,2,False,False,False,False
"54957",1,2,False,2,False,False,False,False
"71482",1,4,True,4,False,False,False,False
"79277",1,8,False,8,False,False,False,False
"79273",1,7,False,4,False,False,False,False
"79288",1,5,False,5,False,False,False,False
"80370",1,2,False,2,False,False,False,False
"85826",1,3,False,3,False,False,False,False
"85832",1,5,True,5,False,False,False,False
"79054",1,6,True,6,False,False,False,False
"53041",1,6,False,6,False,False,False,False
"34790",1,2,True,2,False,False,False,False
"58050",1,4,False,4,False,False,False,False
"82060",1,1,False,1,False,False,False,False
"73750",1,2,False,2,False,False,False,False
"76814",1,2,False,2,False,False,False,False
"79936",1,2,True,2,False,False,False,False
"78644",1,1,False,1,False,False,False,False
"73571",1,5,True,5,False,False,False,False
"81391",1,4,False,2,False,False,False,False
"73724",1,8,True,7,False,False,False,False
"61101",1,4,True,4,False,False,False,False
"80469",1,2,False,2,False,False,False,False
"80470",1,4,False,2,False,False,False,False
"63891",1,3,True,3,False,False,False,False
"49871",1,3,True,2,False,False,False,False
"85827",1,3,False,3,False,False,False,False
"85828",1,2,False,2,False,False,False,False
"47284",1,4,False,4,False,False,False,False
"80467",1,2,False,2,False,False,False,False
"80471",1,2,False,2,False,False,False,False
"77163",1,2,True,2,False,False,False,False
"65548",1,6,True,6,False,False,False,False
"27259",1,8,False,8,False,False,False,False
"34015",5,6,True,6,False,False,False,False
"77164",1,4,True,4,False,False,False,False
"71465",1,2,True,2,False,False,False,False
"77231",1,2,False,2,False,False,False,False
"22249",1,8,False,8,False,False,False,False
"81395",1,4,False,4,False,False,False,False
"77683",1,13,True,13,False,False,False,False
"24707",1,4,True,2,False,False,False,False
"77167",1,4,True,4,False,False,False,False
"77168",1,7,True,7,False,False,False,False
"81393",1,1,False,1,False,False,False,False
"80101",1,3,True,3,False,False,False,False
"77179",1,4,False,4,False,False,False,False
"29020",1,9,False,9,False,False,False,False
"77173",2,10,False,9,False,False,False,False
"91381",1,4,False,4,False,False,False,False
"72023",1,4,True,4,False,False,False,False
"73058",1,8,True,8,False,False,False,False
"82090",6,2,False,2,False,False,False,False
"55355",1,4,True,4,False,False,False,False
"76125",1,3,True,3,False,False,False,False
"74258",1,3,True,3,False,False,False,False
"81394",1,4,False,4,False,False,False,False
"35348",2,2,True,2,False,False,False,False
"61921",1,2,False,2,False,False,False,False
"72024",1,4,True,4,False,False,False,False
"72027",1,1,False,1,False,False,False,False
"76136",1,3,True,3,False,False,False,False
"27234",1,4,True,4,False,False,False,False
"41164",1,4,False,4,False,False,False,False
"80102",1,2,True,2,False,False,False,False
"54935",1,5,True,4,False,False,False,False
"83798",5,5,True,5,False,False,False,False
"48723",1,2,False,2,False,False,False,False
"90066",1,2,False,2,False,False,False,False
"77191",1,4,False,4,False,False,False,False
"77196",1,6,True,6,False,False,False,False
"68239",1,4,False,4,False,False,False,False
"79679",5,4,False,4,False,False,False,False
"70690",1,20,False,20,False,False,False,False
"79431",1,5,True,5,False,False,False,False
"76521",1,4,True,4,False,False,False,False
"74326",1,4,False,4,False,False,False,False
"69900",1,3,True,3,False,False,False,False
"76589",1,1,False,1,False,False,False,False
"53151",1,7,False,7,False,False,False,False
"53154",1,7,False,7,False,False,False,False
"85829",1,2,False,2,False,False,False,False
"85831",1,2,False,2,False,False,False,False
"57454",1,4,False,4,False,False,False,False
"87255",1,6,True,6,False,False,False,False
"77419",1,4,False,4,False,False,False,False
"78241",1,4,True,4,False,False,False,False
"71009",1,4,True,2,False,False,False,False
"76874",1,5,True,5,False,False,False,False
"78648",1,1,False,1,False,False,False,False
"77420",1,6,False,6,False,False,False,False
"85830",1,3,False,3,False,False,False,False
"51049",1,11,False,11,False,False,False,False
"53150",1,13,False,10,False,False,False,False
"44039",4,2,False,2,False,False,False,False
"77383",1,2,False,2,False,False,False,False
"83388",1,2,False,2,False,False,False,False
"87154",1,6,False,6,False,False,False,False
"90067",1,2,False,2,False,False,False,False
"90069",1,2,False,2,False,False,False,False
"26544",1,2,False,2,False,False,False,False
"81594",2,3,False,3,False,False,False,False
"76588",1,6,False,6,False,False,False,False
"76867",1,5,True,5,False,False,False,False
"78645",1,1,False,1,False,False,False,False
"80746",1,1,False,1,False,False,False,False
"40894",1,3,False,3,False,False,False,False
"62863",2,6,False,6,False,False,False,False
"34011",1,2,True,2,False,False,False,False
"59573",1,3,True,3,False,False,False,False
"62865",2,6,False,6,False,False,False,False
"83389",1,2,False,2,False,False,False,False
"82114",1,3,True,3,False,False,False,False
"74758",1,4,True,4,False,False,False,False
"88856",5,4,True,4,False,False,False,False
"77790",2,3,True,3,False,False,False,False
"78646",1,1,False,1,False,False,False,False
"80464",1,1,False,1,False,False,False,False
"80215",4,2,False,2,False,False,False,False
"66179",1,5,True,5,False,False,False,False
"77869",1,3,True,2,False,False,False,False
"82334",1,8,False,8,False,False,False,False
"86661",1,2,False,2,False,False,False,False
"76236",4,2,False,2,False,False,False,False
"77205",1,3,True,2,False,False,False,False
"78647",1,1,False,1,False,False,False,False
"20318",1,10,True,9,False,False,False,False
"60977",1,9,False,9,False,False,False,False
"86459",1,5,False,4,False,False,False,False
"26564",1,2,False,2,False,False,False,False
"80630",1,2,True,2,False,False,False,False
"75870",1,4,False,3,False,False,False,False
"76301",1,5,True,5,False,False,False,False
"77427",1,2,False,2,False,False,False,False
"77429",1,4,False,4,False,False,False,False
"74764",1,2,False,2,False,False,False,False
"77426",1,2,False,2,False,False,False,False
"74220",1,2,True,2,False,False,False,False
"74218",1,4,False,4,False,False,False,False
"77416",1,5,False,5,False,False,False,False
"81502",1,3,True,3,False,False,False,False
"77216",1,1,False,1,False,False,False,False
"77417",1,3,False,3,False,False,False,False
"78827",1,12,False,12,False,False,False,False
"77213",1,2,False,2,False,False,False,False
"77424",1,2,False,2,False,False,False,False
"42154",1,2,False,2,False,False,False,False
"42163",1,2,False,2,False,False,False,False
"91947",1,2,False,2,False,False,False,False
"77428",1,2,True,2,False,False,False,False
"74221",1,2,True,2,False,False,False,False
"84653",1,2,False,2,False,False,False,False
"81934",1,4,True,3,False,False,False,False
"78655",1,2,False,2,False,False,False,False
"78654",1,2,False,2,False,False,False,False
"81397",1,1,False,1,False,False,False,False
"80463",1,2,True,2,False,False,False,False
"33263",5,2,True,2,False,False,False,False
"81595",2,2,False,2,False,False,False,False
"31377",1,8,False,8,False,False,False,False
"77008",1,4,True,3,False,False,False,False
"79872",1,4,True,4,False,False,False,False
"77421",1,14,False,14,False,False,False,False
"78421",1,3,True,3,False,False,False,False
"50879",1,6,False,6,False,False,False,False
"42675",1,2,False,2,False,False,False,False
"13362",1,4,True,2,False,False,False,False
"86687",1,5,True,5,False,False,False,False
"84800",5,3,False,2,False,False,False,False
"86688",2,3,True,3,False,False,False,False
"88803",1,3,True,3,False,False,False,False
"83764",1,5,True,5,False,False,False,False
