hotel_id,n_observations,price_std,price_premium_mean,avg_residual,residual_std,avg_price,avg_occupancy,city,elasticity,method
5848,222,0.42647073908360766,-0.1737677154980831,0.1773181546972243,0.1873505412617225,177.3410160875161,0.2627413,Villarreal de San Carlos,-0.008938548297738698,estimated
5852,201,0.23321971268898734,-0.5459115859911395,0.1948073481871636,0.1994268575555088,81.1018407960199,0.30206114,Aren,-0.041402216818869395,estimated
5911,120,0.45413500439625143,-0.25172067264365416,0.253659721212245,0.21444430618881147,120.26629166666666,0.38680556,El Ventorrillo,0.05168688984077138,estimated
5912,237,0.7998674295333085,0.5354970085824836,0.39355720794537835,0.22139196389674826,323.1763220815752,0.55133617,Argés,0.056980557338580665,estimated
5928,448,0.639434325848557,0.4887411068502011,0.14590746129877324,0.17889948617469065,296.6707344812925,0.29538247,San Sebastián-Donostia,-0.009737689970758549,estimated
5944,76,0.4718479272124586,-0.32375551463968416,0.9253098416470589,0.045991031548839954,608.0001315789474,1.0,Arafo,0.019852284304266745,estimated
5956,447,0.40742297647052284,-0.4137155459482463,0.15080819984970792,0.16541650131173263,144.90117076808352,0.31743902,Güejar Sierra,0.02822636344404375,estimated
5962,72,0.4206410505866907,-0.3713287350373393,0.916275893507369,0.050862341861237885,518.0255555555555,1.0,Guaso,0.0017131068877719782,estimated
5970,3,0.898860713332007,1.3209698623580128,0.9002909098098869,0.03421860167913077,1483.8433333333332,1.0,Cangas de Onís,0.00468754916810309,market_fallback
5980,1,,0.18859512661669456,0.3453211447668013,,130.0,0.5,Cangas de Onis,0.00468754916810309,market_fallback
5989,362,0.6122005585276076,0.29903442237078237,0.21527598112701188,0.2500547167259738,215.0546607471718,0.52004737,San Sebastian ,-0.07960385271818272,estimated
6013,63,0.3151543226731499,-0.2913430453460805,0.4593158191085654,0.1197086860937167,398.99944444444446,0.53174603,"Pantón, Lugo",0.03453655914233207,estimated
6016,174,0.49834798844546724,0.04563640548190801,0.289286758655639,0.21236088130887845,202.18728927203065,0.42672414,Les Useres,0.046875315892298784,estimated
6017,2,0.047111732287506626,0.3115550648594297,0.7431793765555366,0.07181364320301915,267.1073333333334,1.0,,0.00468754916810309,market_fallback
6046,49,0.5684335984306148,0.06204462892473353,0.25985308990211625,0.23973293612044977,822.0561904761905,0.36292517,Cudillero,-0.1137041490596422,estimated
6049,62,0.3853841238498998,-0.21452562224317423,0.1407275398553224,0.151388854328503,118.71520161290321,0.2559524,Granada,-0.05466944901952196,estimated
6050,11,0.12889591058894084,-0.4654799630538103,0.47743623094723286,0.27512632571515766,124.71757575757577,0.57575756,Estepona,0.00468754916810309,market_fallback
6056,257,0.5307647939457095,0.3745744001485085,0.1657676020215585,0.18119663062335997,232.79518910197024,0.34340683,Vejer de la frontera,0.002167983103660088,estimated
6105,431,0.4434031872863425,-0.2513805470125011,0.1421495491742778,0.1679616158642314,148.2636056789305,0.34606394,"Usurbil, Gipuzkoa",0.024256734069859856,estimated
6118,260,0.15279788927860516,-0.4570449094813654,0.3376129224067425,0.2846965831307458,98.84841666666667,0.5978205,Lugo,0.073444131337605,estimated
6120,52,0.26492901132701696,-0.6083977766505707,0.05166822723103058,0.1014924445715881,81.57477106227105,0.10629671,Pontedeume,0.020329136387119143,estimated
6124,22,0.18405129174932133,-0.7440982431176324,0.4125270141441671,0.28654174560231505,225.7190909090909,0.51666665,ValDespino de Sanabria ,0.00468754916810309,market_fallback
6137,379,0.46630242913004233,-0.32059655611322774,0.16257177466796768,0.1693069964517911,184.99859278803868,0.29102904,Arnedillo,-0.03624626011727656,estimated
6206,162,0.2887733503524946,-0.42949468734847135,0.27085351396350277,0.19976031223402438,362.26272633744856,0.45576134,"Cabó, Lleida,",0.031695698365995395,estimated
6249,330,0.35329885879298906,-0.28678042318789676,0.1665319725012667,0.2018129818915698,121.71284581529582,0.35988456,"Garganta la Olla, Cáceres",-0.02365898295893544,estimated
6251,489,0.13614209812021316,-0.6394960597430104,0.06356022044101368,0.16235199404928793,65.21450330514747,0.33036613,Nájera,-0.019178744642670036,estimated
6257,201,0.1946654261238304,-0.6534623531467869,0.31058761478214375,0.2152218348595745,289.605684079602,0.43325043,"Candeleda, Ávila",0.13615704566698508,estimated
6271,220,0.4889333847445352,-0.06679763272672784,0.16557397382894629,0.1661473881020096,262.6869431818182,0.29196972,El Tiemblo (Avila),-0.10149084747404154,estimated
6276,372,0.5773351114728672,-0.08525806440163773,0.09480146236395755,0.1327918175293339,244.49304026607135,0.1696669,Vejer de la frontera,0.005336018478196492,estimated
6283,10,0.21447337056038593,-0.41146242633109686,0.862114090808236,0.06891732116891419,164.175,1.0,Astorga,0.00468754916810309,market_fallback
6288,1,,1.9200315282566165,0.8266510488908687,,900.0,1.0,MURO DE ALCOI,0.00468754916810309,market_fallback
6290,290,0.39436223852034114,-0.3083275006923473,0.09243922034569758,0.14330886458759254,166.5453761904762,0.22598572,"Castissent, Lleida",0.028489071955525885,estimated
6291,227,0.5394984996027682,0.4117388120862628,0.09526776696269268,0.12737464268456722,246.51789763907163,0.21679094,"Ossa de Montiel, Albacete, ",0.04542462161710091,estimated
6292,41,0.48282367975432605,-0.09409451043445874,0.12408627688957997,0.15274078070366465,175.63385017421604,0.1641651,RUIDERA,0.02072708483141567,estimated
6297,59,0.6443079014667441,0.7511067690567282,0.08635317165951825,0.09825352351652783,280.96893926553673,0.13364972,Pollensa,0.015336398623958431,estimated
6298,38,0.6795144515456651,0.1016421025866875,0.05019047329447804,0.07963178393339723,174.28448245614035,0.090428084,Port de Pollença,0.0033810357971660737,estimated
6299,324,0.46753251369605214,0.027783990379119515,0.11068278181544863,0.16946251412313826,167.9411331569665,0.2527937,Sigüenza,-0.0013033840857025133,estimated
6308,116,0.4094459656088724,-0.2338036686966797,0.15115647020178888,0.2098284337922943,174.62256862342636,0.28612855,Cabo de Palos,-0.13130791670261088,estimated
6318,46,0.4903185999368411,0.43879184348885225,0.7162921461252791,0.12504191836472134,1269.8695652173913,1.0,Sant Climenç,0.13627153903555336,estimated
6333,311,0.4212625971411901,-0.10454993903329414,0.17015905708532256,0.192623700902773,169.20781886387996,0.34480172,"Fortià, Girona",0.028099283177112595,estimated
6339,61,0.2582782119904134,-0.1996094065904424,0.7398464480872304,0.1135288087375269,598.8639344262294,1.0,San Cristóbal de Segovia,-0.06291376452045115,estimated
6342,216,0.5518219219685903,0.4322402823102132,0.13234438612182162,0.1570644243677909,356.18077546296297,0.22217262,Pandiello. Cabrales,0.019899993916070117,estimated
6358,80,0.2078399163630761,-0.5606402585353878,0.4881722512651406,0.21412260478886233,396.5914375,0.625,Yeste,-0.08296846212507743,estimated
6378,320,0.3923303725595314,-0.30227836354140974,0.20041203228241805,0.20669141111867614,128.62178645833333,0.36296874,"Sant Feliu de Guíxols, Girona,",-0.004387744126549966,estimated
6383,14,0.47427828947607104,1.3082884782123088,0.9338698354618186,0.03188088529951899,4286.197142857143,1.0,Villajoyosa,0.00468754916810309,market_fallback
